
─── Fold 0/92 ───
[fold 19] epoch  580 | train    0.88 | val    0.74 | rotLSD   0.48
[fold 19] epoch  590 | train    0.87 | val    0.72 | rotLSD   0.47
[fold 19] epoch  600 | train    0.88 | val    0.76 | rotLSD   0.50
[fold 19] epoch  610 | train    0.88 | val    0.70 | rotLSD   0.45
[fold 19] epoch  620 | train    0.87 | val    0.72 | rotLSD   0.47
[fold 19] epoch  630 | train    0.87 | val    0.73 | rotLSD   0.47
[fold 19] epoch  640 | train    0.87 | val    0.70 | rotLSD   0.43
[fold 19] epoch  650 | train    0.86 | val    0.71 | rotLSD   0.47
[fold 19] epoch  660 | train    0.87 | val    0.72 | rotLSD   0.48
[fold 19] epoch  670 | train    0.87 | val    0.71 | rotLSD   0.46
[fold 19] epoch  680 | train    0.87 | val    0.71 | rotLSD   0.47
[fold 19] epoch  690 | train    0.87 | val    0.72 | rotLSD   0.49
[fold 19] epoch  700 | train    0.86 | val    0.69 | rotLSD   0.46
[fold 19] epoch  710 | train    0.86 | val    0.70 | rotLSD   0.47
[fold 19] epoch  720 | train    0.86 | val    0.69 | rotLSD   0.47
[fold 19] epoch  730 | train    0.87 | val    0.69 | rotLSD   0.46
[fold 19] epoch  740 | train    0.86 | val    0.69 | rotLSD   0.45
[fold 19] epoch  750 | train    0.86 | val    0.69 | rotLSD   0.47
[fold 19] epoch  760 | train    0.86 | val    0.70 | rotLSD   0.47
[fold 19] epoch  770 | train    0.86 | val    0.69 | rotLSD   0.45
[fold 19] epoch  780 | train    0.85 | val    0.69 | rotLSD   0.47
[fold 19] epoch  790 | train    0.86 | val    0.69 | rotLSD   0.45
[fold 19] epoch  800 | train    0.86 | val    0.69 | rotLSD   0.46
[fold 19] epoch  810 | train    0.85 | val    0.69 | rotLSD   0.47
[fold 19] epoch  820 | train    0.86 | val    0.69 | rotLSD   0.45
[fold 19] epoch  830 | train    0.86 | val    0.69 | rotLSD   0.46
[fold 19] epoch  840 | train    0.86 | val    0.69 | rotLSD   0.46
[fold 19] epoch  850 | train    0.85 | val    0.69 | rotLSD   0.45
[fold 19] epoch  860 | train    0.86 | val    0.69 | rotLSD   0.45
[fold 19] epoch  870 | train    0.86 | val    0.69 | rotLSD   0.46
[fold 19] epoch  880 | train    0.86 | val    0.69 | rotLSD   0.45
[fold 19] epoch  890 | train    0.85 | val    0.69 | rotLSD   0.45
[fold 19] epoch  900 | train    0.86 | val    0.69 | rotLSD   0.46
[fold 19] epoch  910 | train    0.86 | val    0.69 | rotLSD   0.45
[fold 19] epoch  920 | train    0.86 | val    0.69 | rotLSD   0.46
[fold 19] epoch  930 | train    0.85 | val    0.69 | rotLSD   0.45
[fold 19] epoch  940 | train    0.85 | val    0.69 | rotLSD   0.44
[fold 19] epoch  950 | train    0.86 | val    0.69 | rotLSD   0.46
[fold 19] epoch  960 | train    0.85 | val    0.69 | rotLSD   0.45
[fold 19] epoch  970 | train    0.85 | val    0.69 | rotLSD   0.46
[fold 19] epoch  980 | train    0.86 | val    0.69 | rotLSD   0.45
[fold 19] epoch  990 | train    0.85 | val    0.69 | rotLSD   0.45
[fold 19] epoch 1000 | train    0.85 | val    0.69 | rotLSD   0.45

─── Fold 20/92 ───
[fold 20] epoch   10 | train   26.84 | val    8.66 | rotLSD   2.05
[fold 20] epoch   20 | train    4.64 | val    2.43 | rotLSD   0.93
[fold 20] epoch   30 | train    2.13 | val    2.15 | rotLSD   0.83
[fold 20] epoch   40 | train    1.99 | val    2.09 | rotLSD   0.84
[fold 20] epoch   50 | train    1.88 | val    1.98 | rotLSD   0.82
[fold 20] epoch   60 | train    1.74 | val    1.84 | rotLSD   0.80
[fold 20] epoch   70 | train    1.61 | val    1.70 | rotLSD   0.77
[fold 20] epoch   80 | train    1.49 | val    1.59 | rotLSD   0.74
[fold 20] epoch   90 | train    1.38 | val    1.47 | rotLSD   0.71
[fold 20] epoch  100 | train    1.30 | val    1.39 | rotLSD   0.70
[fold 20] epoch  110 | train    1.24 | val    1.30 | rotLSD   0.65
[fold 20] epoch  120 | train    1.21 | val    1.23 | rotLSD   0.64
[fold 20] epoch  130 | train    1.18 | val    1.22 | rotLSD   0.67
[fold 20] epoch  140 | train    1.15 | val    1.19 | rotLSD   0.61
[fold 20] epoch  150 | train    1.13 | val    1.18 | rotLSD   0.63
[fold 20] epoch  160 | train    1.12 | val    1.16 | rotLSD   0.65
[fold 20] epoch  170 | train    1.09 | val    1.12 | rotLSD   0.61
[fold 20] epoch  180 | train    1.09 | val    1.17 | rotLSD   0.66
[fold 20] epoch  190 | train    1.07 | val    1.13 | rotLSD   0.64
[fold 20] epoch  200 | train    1.07 | val    1.06 | rotLSD   0.59
[fold 20] epoch  210 | train    1.05 | val    1.08 | rotLSD   0.59
[fold 20] epoch  220 | train    1.05 | val    1.06 | rotLSD   0.59
[fold 20] epoch  230 | train    1.04 | val    1.04 | rotLSD   0.60
[fold 20] epoch  240 | train    1.03 | val    1.15 | rotLSD   0.65
[fold 20] epoch  250 | train    1.03 | val    1.03 | rotLSD   0.58
[fold 20] epoch  260 | train    1.02 | val    1.00 | rotLSD   0.61
[fold 20] epoch  270 | train    1.01 | val    1.09 | rotLSD   0.61
[fold 20] epoch  280 | train    1.00 | val    0.98 | rotLSD   0.57
[fold 20] epoch  290 | train    1.01 | val    1.00 | rotLSD   0.58
[fold 20] epoch  300 | train    0.99 | val    0.99 | rotLSD   0.58
[fold 20] epoch  310 | train    0.98 | val    0.94 | rotLSD   0.53
[fold 20] epoch  320 | train    0.98 | val    0.97 | rotLSD   0.57
[fold 20] epoch  330 | train    0.98 | val    0.95 | rotLSD   0.54
[fold 20] epoch  340 | train    0.96 | val    0.95 | rotLSD   0.58
[fold 20] epoch  350 | train    0.96 | val    0.93 | rotLSD   0.55
[fold 20] epoch  360 | train    0.96 | val    0.92 | rotLSD   0.53
[fold 20] epoch  370 | train    0.95 | val    0.93 | rotLSD   0.55
[fold 20] epoch  380 | train    0.95 | val    0.91 | rotLSD   0.52
[fold 20] epoch  390 | train    0.95 | val    0.91 | rotLSD   0.54
[fold 20] epoch  400 | train    0.94 | val    0.89 | rotLSD   0.54
[fold 20] epoch  410 | train    0.94 | val    0.90 | rotLSD   0.54
[fold 20] epoch  420 | train    0.93 | val    0.90 | rotLSD   0.55
[fold 20] epoch  430 | train    0.93 | val    0.91 | rotLSD   0.55
[fold 20] epoch  440 | train    0.92 | val    0.88 | rotLSD   0.53
[fold 20] epoch  450 | train    0.92 | val    0.88 | rotLSD   0.54
[fold 20] epoch  460 | train    0.92 | val    0.85 | rotLSD   0.52
[fold 20] epoch  470 | train    0.92 | val    0.88 | rotLSD   0.56
[fold 20] epoch  480 | train    0.91 | val    0.88 | rotLSD   0.53
[fold 20] epoch  490 | train    0.91 | val    0.85 | rotLSD   0.51
[fold 20] epoch  500 | train    0.91 | val    0.88 | rotLSD   0.52
[fold 20] epoch  510 | train    0.91 | val    0.85 | rotLSD   0.51
[fold 20] epoch  520 | train    0.91 | val    0.82 | rotLSD   0.49
[fold 20] epoch  530 | train    0.90 | val    0.86 | rotLSD   0.51
[fold 20] epoch  540 | train    0.89 | val    0.85 | rotLSD   0.54
[fold 20] epoch  550 | train    0.90 | val    0.84 | rotLSD   0.52
[fold 20] epoch  560 | train    0.91 | val    0.85 | rotLSD   0.53
[fold 20] epoch  570 | train    0.89 | val    0.87 | rotLSD   0.52
[fold 20] epoch  580 | train    0.89 | val    0.81 | rotLSD   0.50
[fold 20] epoch  590 | train    0.88 | val    0.88 | rotLSD   0.55
[fold 20] epoch  600 | train    0.89 | val    0.83 | rotLSD   0.50
[fold 20] epoch  610 | train    0.90 | val    0.83 | rotLSD   0.50
[fold 20] epoch  620 | train    0.89 | val    0.83 | rotLSD   0.50
[fold 20] epoch  630 | train    0.89 | val    0.80 | rotLSD   0.52
[fold 20] epoch  640 | train    0.88 | val    0.84 | rotLSD   0.51
[fold 20] epoch  650 | train    0.88 | val    0.83 | rotLSD   0.53
[fold 20] epoch  660 | train    0.88 | val    0.82 | rotLSD   0.51
[fold 20] epoch  670 | train    0.87 | val    0.83 | rotLSD   0.51
[fold 20] epoch  680 | train    0.88 | val    0.81 | rotLSD   0.52
[fold 20] epoch  690 | train    0.88 | val    0.82 | rotLSD   0.52
[fold 20] epoch  700 | train    0.88 | val    0.82 | rotLSD   0.48
[fold 20] epoch  710 | train    0.87 | val    0.83 | rotLSD   0.52
[fold 20] epoch  720 | train    0.87 | val    0.83 | rotLSD   0.52
[fold 20] epoch  730 | train    0.88 | val    0.83 | rotLSD   0.52
[fold 20] epoch  740 | train    0.88 | val    0.80 | rotLSD   0.50
[fold 20] epoch  750 | train    0.87 | val    0.81 | rotLSD   0.52
[fold 20] epoch  760 | train    0.88 | val    0.80 | rotLSD   0.49
[fold 20] epoch  770 | train    0.87 | val    0.82 | rotLSD   0.53
[fold 20] epoch  780 | train    0.87 | val    0.83 | rotLSD   0.52
[fold 20] epoch  790 | train    0.87 | val    0.80 | rotLSD   0.48
[fold 20] epoch  800 | train    0.87 | val    0.80 | rotLSD   0.51
[fold 20] epoch  810 | train    0.87 | val    0.81 | rotLSD   0.51
[fold 20] epoch  820 | train    0.87 | val    0.81 | rotLSD   0.48
[fold 20] epoch  830 | train    0.87 | val    0.81 | rotLSD   0.50
[fold 20] epoch  840 | train    0.87 | val    0.81 | rotLSD   0.49
[fold 20] epoch  850 | train    0.87 | val    0.81 | rotLSD   0.50
[fold 20] epoch  860 | train    0.87 | val    0.81 | rotLSD   0.51
[fold 20] epoch  870 | train    0.86 | val    0.81 | rotLSD   0.51
[fold 20] epoch  880 | train    0.87 | val    0.82 | rotLSD   0.49
[fold 20] epoch  890 | train    0.87 | val    0.80 | rotLSD   0.51
[fold 20] epoch  900 | train    0.87 | val    0.81 | rotLSD   0.50
[fold 20] epoch  910 | train    0.87 | val    0.81 | rotLSD   0.52
[fold 20] epoch  920 | train    0.87 | val    0.81 | rotLSD   0.50
[fold 20] epoch  930 | train    0.87 | val    0.81 | rotLSD   0.53
[fold 20] epoch  940 | train    0.87 | val    0.81 | rotLSD   0.51
[fold 20] epoch  950 | train    0.87 | val    0.81 | rotLSD   0.49
[fold 20] epoch  960 | train    0.86 | val    0.81 | rotLSD   0.50
[fold 20] epoch  970 | train    0.87 | val    0.81 | rotLSD   0.51
[fold 20] epoch  980 | train    0.87 | val    0.81 | rotLSD   0.50
[fold 20] epoch  990 | train    0.87 | val    0.81 | rotLSD   0.51
[fold 20] epoch 1000 | train    0.87 | val    0.81 | rotLSD   0.51

─── Fold 21/92 ───
[fold 21] epoch   10 | train   34.54 | val   19.28 | rotLSD   3.52
[fold 21] epoch   20 | train    4.91 | val    3.75 | rotLSD   1.23
[fold 21] epoch   30 | train    2.37 | val    3.31 | rotLSD   1.18
[fold 21] epoch   40 | train    1.96 | val    2.76 | rotLSD   1.04
[fold 21] epoch   50 | train    1.84 | val    2.64 | rotLSD   1.04
[fold 21] epoch   60 | train    1.78 | val    2.59 | rotLSD   1.04
[fold 21] epoch   70 | train    1.71 | val    2.54 | rotLSD   1.02
[fold 21] epoch   80 | train    1.66 | val    2.51 | rotLSD   1.02
[fold 21] epoch   90 | train    1.61 | val    2.43 | rotLSD   0.97
[fold 21] epoch  100 | train    1.56 | val    2.34 | rotLSD   0.98
[fold 21] epoch  110 | train    1.52 | val    2.22 | rotLSD   0.93
[fold 21] epoch  120 | train    1.47 | val    2.02 | rotLSD   0.89
[fold 21] epoch  130 | train    1.40 | val    2.00 | rotLSD   0.90
[fold 21] epoch  140 | train    1.36 | val    1.96 | rotLSD   0.91
[fold 21] epoch  150 | train    1.30 | val    1.94 | rotLSD   0.88
[fold 21] epoch  160 | train    1.25 | val    1.88 | rotLSD   0.86
[fold 21] epoch  170 | train    1.21 | val    1.77 | rotLSD   0.87
[fold 21] epoch  180 | train    1.18 | val    1.64 | rotLSD   0.78
[fold 21] epoch  190 | train    1.15 | val    1.57 | rotLSD   0.78
[fold 21] epoch  200 | train    1.12 | val    1.44 | rotLSD   0.75
[fold 21] epoch  210 | train    1.09 | val    1.64 | rotLSD   0.82
[fold 21] epoch  220 | train    1.06 | val    1.59 | rotLSD   0.78
[fold 21] epoch  230 | train    1.06 | val    1.47 | rotLSD   0.77
[fold 21] epoch  240 | train    1.05 | val    1.50 | rotLSD   0.78
[fold 21] epoch  250 | train    1.03 | val    1.43 | rotLSD   0.76
[fold 21] epoch  260 | train    1.02 | val    1.57 | rotLSD   0.82
[fold 21] epoch  270 | train    1.02 | val    1.44 | rotLSD   0.77
[fold 21] epoch  280 | train    1.01 | val    1.46 | rotLSD   0.78
[fold 21] epoch  290 | train    1.00 | val    1.41 | rotLSD   0.77
[fold 21] epoch  300 | train    1.01 | val    1.47 | rotLSD   0.77
[fold 21] epoch  310 | train    0.99 | val    1.44 | rotLSD   0.74
[fold 21] epoch  320 | train    0.99 | val    1.36 | rotLSD   0.73
[fold 21] epoch  330 | train    0.98 | val    1.40 | rotLSD   0.74
[fold 21] epoch  340 | train    0.98 | val    1.37 | rotLSD   0.75
[fold 21] epoch  350 | train    0.98 | val    1.32 | rotLSD   0.71
[fold 21] epoch  360 | train    0.97 | val    1.32 | rotLSD   0.72
[fold 21] epoch  370 | train    0.97 | val    1.33 | rotLSD   0.71
[fold 21] epoch  380 | train    0.97 | val    1.31 | rotLSD   0.69
[fold 21] epoch  390 | train    0.96 | val    1.35 | rotLSD   0.71
[fold 21] epoch  400 | train    0.96 | val    1.31 | rotLSD   0.72
[fold 21] epoch  410 | train    0.97 | val    1.36 | rotLSD   0.72
[fold 21] epoch  420 | train    0.95 | val    1.42 | rotLSD   0.75
[fold 21] epoch  430 | train    0.95 | val    1.26 | rotLSD   0.68
[fold 21] epoch  440 | train    0.95 | val    1.28 | rotLSD   0.70
[fold 21] epoch  450 | train    0.95 | val    1.22 | rotLSD   0.68
[fold 21] epoch  460 | train    0.94 | val    1.31 | rotLSD   0.72
[fold 21] epoch  470 | train    0.94 | val    1.35 | rotLSD   0.72
[fold 21] epoch  480 | train    0.94 | val    1.36 | rotLSD   0.72
[fold 21] epoch  490 | train    0.93 | val    1.27 | rotLSD   0.69
[fold 21] epoch  500 | train    0.94 | val    1.19 | rotLSD   0.65
[fold 21] epoch  510 | train    0.93 | val    1.26 | rotLSD   0.68
[fold 21] epoch  520 | train    0.93 | val    1.33 | rotLSD   0.73
[fold 21] epoch  530 | train    0.92 | val    1.22 | rotLSD   0.68
[fold 21] epoch  540 | train    0.93 | val    1.28 | rotLSD   0.71
[fold 21] epoch  550 | train    0.92 | val    1.23 | rotLSD   0.68
[fold 21] epoch  560 | train    0.92 | val    1.21 | rotLSD   0.67
[fold 21] epoch  570 | train    0.91 | val    1.24 | rotLSD   0.69
[fold 21] epoch  580 | train    0.91 | val    1.18 | rotLSD   0.65
[fold 21] epoch  590 | train    0.92 | val    1.26 | rotLSD   0.71
[fold 21] epoch  600 | train    0.91 | val    1.20 | rotLSD   0.67
[fold 21] epoch  610 | train    0.92 | val    1.25 | rotLSD   0.68
[fold 21] epoch  620 | train    0.91 | val    1.23 | rotLSD   0.69
[fold 21] epoch  630 | train    0.91 | val    1.18 | rotLSD   0.67
[fold 21] epoch  640 | train    0.91 | val    1.21 | rotLSD   0.68
[fold 21] epoch  650 | train    0.91 | val    1.20 | rotLSD   0.68
[fold 21] epoch  660 | train    0.91 | val    1.24 | rotLSD   0.69
[fold 21] epoch  670 | train    0.91 | val    1.19 | rotLSD   0.67
[fold 21] epoch  680 | train    0.90 | val    1.24 | rotLSD   0.69
[fold 21] epoch  690 | train    0.91 | val    1.17 | rotLSD   0.66
[fold 21] epoch  700 | train    0.90 | val    1.22 | rotLSD   0.69
[fold 21] epoch  710 | train    0.90 | val    1.26 | rotLSD   0.71
[fold 21] epoch  720 | train    0.90 | val    1.20 | rotLSD   0.67
[fold 21] epoch  730 | train    0.90 | val    1.16 | rotLSD   0.64
[fold 21] epoch  740 | train    0.90 | val    1.21 | rotLSD   0.68
[fold 21] epoch  750 | train    0.91 | val    1.15 | rotLSD   0.65
[fold 21] epoch  760 | train    0.90 | val    1.22 | rotLSD   0.68
[fold 21] epoch  770 | train    0.90 | val    1.17 | rotLSD   0.67
[fold 21] epoch  780 | train    0.90 | val    1.17 | rotLSD   0.66
[fold 21] epoch  790 | train    0.89 | val    1.19 | rotLSD   0.64
[fold 21] epoch  800 | train    0.90 | val    1.20 | rotLSD   0.66
[fold 21] epoch  810 | train    0.90 | val    1.18 | rotLSD   0.67
[fold 21] epoch  820 | train    0.90 | val    1.19 | rotLSD   0.68
[fold 21] epoch  830 | train    0.91 | val    1.18 | rotLSD   0.64
[fold 21] epoch  840 | train    0.89 | val    1.20 | rotLSD   0.66
[fold 21] epoch  850 | train    0.90 | val    1.19 | rotLSD   0.65
[fold 21] epoch  860 | train    0.90 | val    1.20 | rotLSD   0.67
[fold 21] epoch  870 | train    0.89 | val    1.18 | rotLSD   0.67
[fold 21] epoch  880 | train    0.89 | val    1.18 | rotLSD   0.67
[fold 21] epoch  890 | train    0.89 | val    1.20 | rotLSD   0.68
[fold 21] epoch  900 | train    0.90 | val    1.18 | rotLSD   0.65
[fold 21] epoch  910 | train    0.89 | val    1.18 | rotLSD   0.66
[fold 21] epoch  920 | train    0.89 | val    1.19 | rotLSD   0.64
[fold 21] epoch  930 | train    0.90 | val    1.19 | rotLSD   0.66
[fold 21] epoch  940 | train    0.89 | val    1.18 | rotLSD   0.65
[fold 21] epoch  950 | train    0.90 | val    1.18 | rotLSD   0.68
[fold 21] epoch  960 | train    0.89 | val    1.19 | rotLSD   0.67
[fold 21] epoch  970 | train    0.89 | val    1.18 | rotLSD   0.68
[fold 21] epoch  980 | train    0.88 | val    1.18 | rotLSD   0.67
[fold 21] epoch  990 | train    0.90 | val    1.18 | rotLSD   0.67
[fold 21] epoch 1000 | train    0.89 | val    1.18 | rotLSD   0.68

─── Fold 22/92 ───
[fold 22] epoch   10 | train   41.95 | val   19.03 | rotLSD   3.53
[fold 22] epoch   20 | train    7.60 | val    2.96 | rotLSD   1.09
[fold 22] epoch   30 | train    2.36 | val    2.09 | rotLSD   0.90
[fold 22] epoch   40 | train    2.04 | val    2.03 | rotLSD   0.86
[fold 22] epoch   50 | train    1.91 | val    1.89 | rotLSD   0.89
[fold 22] epoch   60 | train    1.79 | val    1.77 | rotLSD   0.82
[fold 22] epoch   70 | train    1.70 | val    1.66 | rotLSD   0.76
[fold 22] epoch   80 | train    1.59 | val    1.57 | rotLSD   0.77
[fold 22] epoch   90 | train    1.51 | val    1.45 | rotLSD   0.73
[fold 22] epoch  100 | train    1.42 | val    1.36 | rotLSD   0.70
[fold 22] epoch  110 | train    1.34 | val    1.28 | rotLSD   0.68
[fold 22] epoch  120 | train    1.29 | val    1.21 | rotLSD   0.66
[fold 22] epoch  130 | train    1.21 | val    1.13 | rotLSD   0.65
[fold 22] epoch  140 | train    1.17 | val    1.11 | rotLSD   0.63
[fold 22] epoch  150 | train    1.14 | val    1.08 | rotLSD   0.61
[fold 22] epoch  160 | train    1.11 | val    1.07 | rotLSD   0.63
[fold 22] epoch  170 | train    1.10 | val    1.04 | rotLSD   0.61
[fold 22] epoch  180 | train    1.08 | val    1.00 | rotLSD   0.58
[fold 22] epoch  190 | train    1.06 | val    1.01 | rotLSD   0.61
[fold 22] epoch  200 | train    1.05 | val    0.99 | rotLSD   0.57
[fold 22] epoch  210 | train    1.04 | val    1.00 | rotLSD   0.58
[fold 22] epoch  220 | train    1.02 | val    0.95 | rotLSD   0.58
[fold 22] epoch  230 | train    1.02 | val    0.96 | rotLSD   0.59
[fold 22] epoch  240 | train    1.01 | val    0.96 | rotLSD   0.59
[fold 22] epoch  250 | train    1.00 | val    0.97 | rotLSD   0.58
[fold 22] epoch  260 | train    1.00 | val    0.96 | rotLSD   0.56
[fold 22] epoch  270 | train    0.99 | val    0.95 | rotLSD   0.56
[fold 22] epoch  280 | train    0.98 | val    0.93 | rotLSD   0.56
[fold 22] epoch  290 | train    0.97 | val    0.96 | rotLSD   0.57
[fold 22] epoch  300 | train    0.98 | val    0.97 | rotLSD   0.59
[fold 22] epoch  310 | train    0.96 | val    0.94 | rotLSD   0.54
[fold 22] epoch  320 | train    0.95 | val    0.95 | rotLSD   0.58
[fold 22] epoch  330 | train    0.96 | val    0.96 | rotLSD   0.56
[fold 22] epoch  340 | train    0.95 | val    0.95 | rotLSD   0.57
[fold 22] epoch  350 | train    0.94 | val    0.96 | rotLSD   0.58
[fold 22] epoch  360 | train    0.95 | val    0.98 | rotLSD   0.57
[fold 22] epoch  370 | train    0.95 | val    0.93 | rotLSD   0.56
[fold 22] epoch  380 | train    0.93 | val    0.96 | rotLSD   0.57
[fold 22] epoch  390 | train    0.92 | val    0.95 | rotLSD   0.59
[fold 22] epoch  400 | train    0.93 | val    0.98 | rotLSD   0.58
[fold 22] epoch  410 | train    0.93 | val    0.96 | rotLSD   0.57
[fold 22] epoch  420 | train    0.92 | val    0.92 | rotLSD   0.55
[fold 22] epoch  430 | train    0.93 | val    0.99 | rotLSD   0.58
[fold 22] epoch  440 | train    0.92 | val    0.94 | rotLSD   0.57
[fold 22] epoch  450 | train    0.92 | val    0.94 | rotLSD   0.55
[fold 22] epoch  460 | train    0.91 | val    0.95 | rotLSD   0.56
[fold 22] epoch  470 | train    0.90 | val    0.96 | rotLSD   0.57
[fold 22] epoch  480 | train    0.90 | val    0.95 | rotLSD   0.58
[fold 22] epoch  490 | train    0.90 | val    0.93 | rotLSD   0.56
[fold 22] epoch  500 | train    0.91 | val    0.93 | rotLSD   0.54
[fold 22] epoch  510 | train    0.90 | val    0.98 | rotLSD   0.59
[fold 22] epoch  520 | train    0.89 | val    0.94 | rotLSD   0.56
[fold 22] epoch  530 | train    0.89 | val    0.95 | rotLSD   0.56
[fold 22] epoch  540 | train    0.89 | val    0.95 | rotLSD   0.56
[fold 22] epoch  550 | train    0.89 | val    0.92 | rotLSD   0.56
[fold 22] epoch  560 | train    0.88 | val    0.91 | rotLSD   0.54
[fold 22] epoch  570 | train    0.88 | val    0.93 | rotLSD   0.56
[fold 22] epoch  580 | train    0.87 | val    0.91 | rotLSD   0.55
[fold 22] epoch  590 | train    0.89 | val    0.92 | rotLSD   0.57
[fold 22] epoch  600 | train    0.88 | val    0.90 | rotLSD   0.56
[fold 22] epoch  610 | train    0.88 | val    0.92 | rotLSD   0.55
[fold 22] epoch  620 | train    0.87 | val    0.93 | rotLSD   0.57
[fold 22] epoch  630 | train    0.87 | val    0.93 | rotLSD   0.57
[fold 22] epoch  640 | train    0.87 | val    0.91 | rotLSD   0.54
[fold 22] epoch  650 | train    0.87 | val    0.90 | rotLSD   0.54
[fold 22] epoch  660 | train    0.87 | val    0.93 | rotLSD   0.56
[fold 22] epoch  670 | train    0.86 | val    0.94 | rotLSD   0.57
[fold 22] epoch  680 | train    0.87 | val    0.94 | rotLSD   0.56
[fold 22] epoch  690 | train    0.87 | val    0.94 | rotLSD   0.57
[fold 22] epoch  700 | train    0.86 | val    0.93 | rotLSD   0.56
[fold 22] epoch  710 | train    0.86 | val    0.91 | rotLSD   0.55
[fold 22] epoch  720 | train    0.87 | val    0.92 | rotLSD   0.55
[fold 22] epoch  730 | train    0.86 | val    0.94 | rotLSD   0.57
[fold 22] epoch  740 | train    0.86 | val    0.92 | rotLSD   0.53
[fold 22] epoch  750 | train    0.86 | val    0.94 | rotLSD   0.58
[fold 22] epoch  760 | train    0.86 | val    0.93 | rotLSD   0.57
[fold 22] epoch  770 | train    0.86 | val    0.93 | rotLSD   0.56
[fold 22] epoch  780 | train    0.86 | val    0.91 | rotLSD   0.55
[fold 22] epoch  790 | train    0.86 | val    0.92 | rotLSD   0.55
[fold 22] epoch  800 | train    0.86 | val    0.92 | rotLSD   0.56
[fold 22] epoch  810 | train    0.86 | val    0.92 | rotLSD   0.54
[fold 22] epoch  820 | train    0.86 | val    0.92 | rotLSD   0.56
[fold 22] epoch  830 | train    0.86 | val    0.92 | rotLSD   0.55
[fold 22] epoch  840 | train    0.86 | val    0.93 | rotLSD   0.55
[fold 22] epoch  850 | train    0.85 | val    0.92 | rotLSD   0.56
[fold 22] epoch  860 | train    0.86 | val    0.92 | rotLSD   0.54
[fold 22] epoch  870 | train    0.86 | val    0.92 | rotLSD   0.54
[fold 22] epoch  880 | train    0.86 | val    0.93 | rotLSD   0.56
[fold 22] epoch  890 | train    0.85 | val    0.93 | rotLSD   0.56
[fold 22] epoch  900 | train    0.85 | val    0.92 | rotLSD   0.57
[fold 22] epoch  910 | train    0.85 | val    0.92 | rotLSD   0.54
[fold 22] epoch  920 | train    0.85 | val    0.92 | rotLSD   0.56
[fold 22] epoch  930 | train    0.86 | val    0.93 | rotLSD   0.55
[fold 22] epoch  940 | train    0.85 | val    0.92 | rotLSD   0.56
[fold 22] epoch  950 | train    0.85 | val    0.92 | rotLSD   0.56
[fold 22] epoch  960 | train    0.85 | val    0.92 | rotLSD   0.57
[fold 22] epoch  970 | train    0.85 | val    0.92 | rotLSD   0.54
[fold 22] epoch  980 | train    0.86 | val    0.92 | rotLSD   0.56
[fold 22] epoch  990 | train    0.86 | val    0.92 | rotLSD   0.56
[fold 22] epoch 1000 | train    0.85 | val    0.92 | rotLSD   0.56

─── Fold 23/92 ───
[fold 23] epoch   10 | train   40.37 | val   39.79 | rotLSD   6.18
[fold 23] epoch   20 | train    6.40 | val    3.94 | rotLSD   1.33
[fold 23] epoch   30 | train    2.26 | val    2.58 | rotLSD   1.04
[fold 23] epoch   40 | train    2.04 | val    2.37 | rotLSD   1.02
[fold 23] epoch   50 | train    1.88 | val    2.23 | rotLSD   0.96
[fold 23] epoch   60 | train    1.78 | val    2.08 | rotLSD   0.91
[fold 23] epoch   70 | train    1.70 | val    2.01 | rotLSD   0.91
[fold 23] epoch   80 | train    1.61 | val    2.01 | rotLSD   0.92
[fold 23] epoch   90 | train    1.52 | val    1.81 | rotLSD   0.86
[fold 23] epoch  100 | train    1.44 | val    1.74 | rotLSD   0.84
[fold 23] epoch  110 | train    1.37 | val    1.65 | rotLSD   0.82
[fold 23] epoch  120 | train    1.28 | val    1.39 | rotLSD   0.74
[fold 23] epoch  130 | train    1.24 | val    1.35 | rotLSD   0.72
[fold 23] epoch  140 | train    1.21 | val    1.30 | rotLSD   0.72
[fold 23] epoch  150 | train    1.17 | val    1.30 | rotLSD   0.71
[fold 23] epoch  160 | train    1.14 | val    1.23 | rotLSD   0.67
[fold 23] epoch  170 | train    1.12 | val    1.24 | rotLSD   0.69
[fold 23] epoch  180 | train    1.10 | val    1.13 | rotLSD   0.64
[fold 23] epoch  190 | train    1.09 | val    1.12 | rotLSD   0.64
[fold 23] epoch  200 | train    1.08 | val    1.10 | rotLSD   0.63
[fold 23] epoch  210 | train    1.06 | val    1.08 | rotLSD   0.63
[fold 23] epoch  220 | train    1.05 | val    1.04 | rotLSD   0.61
[fold 23] epoch  230 | train    1.04 | val    1.04 | rotLSD   0.61
[fold 23] epoch  240 | train    1.04 | val    1.04 | rotLSD   0.62
[fold 23] epoch  250 | train    1.03 | val    0.99 | rotLSD   0.61
[fold 23] epoch  260 | train    1.01 | val    0.99 | rotLSD   0.61
[fold 23] epoch  270 | train    1.01 | val    0.96 | rotLSD   0.57
[fold 23] epoch  280 | train    1.00 | val    0.98 | rotLSD   0.59
[fold 23] epoch  290 | train    1.00 | val    0.95 | rotLSD   0.58
[fold 23] epoch  300 | train    1.00 | val    0.93 | rotLSD   0.58
[fold 23] epoch  310 | train    0.99 | val    0.93 | rotLSD   0.57
[fold 23] epoch  320 | train    0.98 | val    0.91 | rotLSD   0.57
[fold 23] epoch  330 | train    0.99 | val    0.93 | rotLSD   0.56
